country,year,quarter,hpi,inflation,interest_rate,date,hpi_qoq_change,inflation_qoq_change,interest_rate_qoq_change,hpi_yoy_change,inflation_yoy_change,interest_rate_yoy_change
DK,2007,Q4,104.57,2.1999999999999997,3.0,2007-10-01,-1.88,127.59,0.0,-0.01,37.5,32.16
DK,2008,Q1,103.24,3.1999999999999997,3.0,2008-01-01,-1.27,45.45,0.0,-1.69,68.42,17.65
DK,2008,Q2,103.55,3.733333333333333,3.0,2008-04-01,0.3,16.67,0.0,-2.68,143.48,7.14
DK,2008,Q3,100.9,4.533333333333333,3.23,2008-07-01,-2.56,21.43,7.67,-5.32,368.97,7.67
DK,2008,Q4,93.04,3.033333333333333,2.79,2008-10-01,-7.79,-33.09,-13.62,-11.03,37.88,-7.0
DK,2009,Q1,87.14,1.6333333333333335,1.11,2009-01-01,-6.34,-46.15,-60.22,-15.59,-48.96,-63.0
DK,2009,Q2,88.18,1.0,0.27,2009-04-01,1.19,-38.78,-75.68,-14.84,-73.21,-91.0
DK,2009,Q3,88.88,0.6333333333333333,0.25,2009-07-01,0.79,-36.67,-7.41,-11.91,-86.03,-92.26
DK,2009,Q4,88.54,0.9666666666666668,0.25,2009-10-01,-0.38,52.63,0.0,-4.84,-68.13,-91.04
DK,2010,Q1,89.11,1.9666666666666668,0.25,2010-01-01,0.64,103.45,0.0,2.26,20.41,-77.48
DK,2010,Q2,90.99,2.033333333333333,0.25,2010-04-01,2.11,3.39,0.0,3.19,103.33,-7.41
DK,2010,Q3,91.73,2.3666666666666667,0.25,2010-07-01,0.81,16.39,0.0,3.21,273.68,0.0
DK,2010,Q4,90.78,2.5,0.25,2010-10-01,-1.04,5.63,0.0,2.53,158.62,0.0
DK,2011,Q1,89.9,2.6,0.25,2011-01-01,-0.97,4.0,0.0,0.89,32.2,0.0
DK,2011,Q2,91.94,2.966666666666667,0.47,2011-04-01,2.27,14.1,88.0,1.04,45.9,88.0
DK,2011,Q3,88.9,2.533333333333333,0.72,2011-07-01,-3.31,-14.61,53.19,-3.09,7.04,188.0
DK,2011,Q4,85.73,2.533333333333333,0.56,2011-10-01,-3.57,0.0,-22.22,-5.56,1.33,124.0
DK,2012,Q1,85.74,2.7000000000000006,0.25,2012-01-01,0.01,6.58,-55.36,-4.63,3.85,0.0
DK,2012,Q2,86.99,2.1666666666666665,0.25,2012-04-01,1.46,-19.75,0.0,-5.38,-26.97,-46.81
DK,2012,Q3,87.26,2.466666666666667,0.03,2012-07-01,0.31,13.85,-88.0,-1.84,-2.63,-95.83
DK,2012,Q4,86.85,2.1666666666666665,0.0,2012-10-01,-0.47,-12.16,-100.0,1.31,-14.47,-100.0
DK,2013,Q1,88.02,0.9,0.0,2013-01-01,1.35,-58.46,,2.66,-66.67,-100.0
DK,2013,Q2,91.16,0.6,0.0,2013-04-01,3.57,-33.33,,4.79,-72.31,-100.0
DK,2013,Q3,91.21,0.2,0.0,2013-07-01,0.05,-66.67,,4.53,-91.89,-100.0
DK,2013,Q4,89.94,0.3666666666666667,0.0,2013-10-01,-1.39,83.33,,3.56,-83.08,
DK,2014,Q1,91.22,0.4333333333333333,0.0,2014-01-01,1.42,18.18,,3.64,-51.85,
DK,2014,Q2,94.68,0.3999999999999999,-0.02,2014-04-01,3.79,-7.69,-inf,3.86,-33.33,-inf
DK,2014,Q3,94.2,0.3666666666666667,-0.12,2014-07-01,-0.51,-8.33,500.0,3.28,83.33,-inf
DK,2014,Q4,93.82,0.1999999999999999,-0.2,2014-10-01,-0.4,-45.45,66.67,4.31,-45.45,-inf
DK,2015,Q1,94.51,-0.0333333333333333,-0.2,2015-01-01,0.74,-116.67,0.0,3.61,-107.69,-inf
DK,2015,Q2,100.15,0.4000000000000001,-0.2,2015-04-01,5.97,-1300.0,0.0,5.78,0.0,900.0
DK,2015,Q3,102.58,0.3666666666666667,-0.2,2015-07-01,2.43,-8.33,0.0,8.9,0.0,66.67
DK,2015,Q4,102.75,0.1666666666666666,-0.23,2015-10-01,0.17,-54.55,15.0,9.52,-16.67,15.0
DK,2016,Q1,99.31,0.0666666666666667,-0.32,2016-01-01,-3.35,-60.0,39.13,5.08,-300.0,60.0
DK,2016,Q2,104.23,-0.0999999999999999,-0.4,2016-04-01,4.95,-250.0,25.0,4.07,-125.0,100.0
DK,2016,Q3,107.66,-0.0666666666666666,-0.4,2016-07-01,3.29,-33.33,0.0,4.95,-118.18,100.0
DK,2016,Q4,107.07,0.1666666666666666,-0.4,2016-10-01,-0.55,-350.0,0.0,4.2,0.0,73.91
DK,2017,Q1,105.3,0.8333333333333334,-0.4,2017-01-01,-1.65,400.0,0.0,6.03,1150.0,25.0
DK,2017,Q2,109.77,0.7000000000000001,-0.4,2017-04-01,4.25,-16.0,0.0,5.32,-800.0,0.0
DK,2017,Q3,112.32,1.5333333333333332,-0.4,2017-07-01,2.32,119.05,0.0,4.33,-2400.0,0.0
DK,2017,Q4,111.61,1.1666666666666667,-0.4,2017-10-01,-0.63,-23.91,0.0,4.24,600.0,0.0
DK,2018,Q1,111.6,0.5,-0.4,2018-01-01,-0.01,-57.14,0.0,5.98,-40.0,0.0
DK,2018,Q2,115.88,0.9333333333333332,-0.4,2018-04-01,3.84,86.67,0.0,5.57,33.33,0.0
DK,2018,Q3,116.13,0.7333333333333334,-0.4,2018-07-01,0.22,-21.43,0.0,3.39,-52.17,0.0
DK,2018,Q4,114.74,0.6999999999999998,-0.4,2018-10-01,-1.2,-4.55,0.0,2.8,-40.0,0.0
DK,2019,Q1,114.86,1.1666666666666667,-0.4,2019-01-01,0.1,66.67,0.0,2.92,133.33,0.0
DK,2019,Q2,117.45,0.7000000000000001,-0.4,2019-04-01,2.25,-40.0,0.0,1.35,-25.0,0.0
DK,2019,Q3,118.72,0.4333333333333333,-0.41,2019-07-01,1.08,-38.1,2.5,2.23,-40.91,2.5
DK,2019,Q4,117.5,0.6666666666666666,-0.5,2019-10-01,-1.03,53.85,21.95,2.41,-4.76,25.0
DK,2020,Q1,118.28,0.6,-0.5,2020-01-01,0.66,-10.0,0.0,2.98,-48.57,25.0
DK,2020,Q2,120.79,-0.0333333333333333,-0.5,2020-04-01,2.12,-105.56,0.0,2.84,-104.76,25.0
DK,2020,Q3,123.65,0.4333333333333333,-0.5,2020-07-01,2.37,-1400.0,0.0,4.15,0.0,21.95
DK,2020,Q4,125.98,0.3666666666666667,-0.5,2020-10-01,1.88,-15.38,0.0,7.22,-45.0,0.0
DK,2021,Q1,129.02,0.6,-0.5,2021-01-01,2.41,63.64,0.0,9.08,0.0,0.0
DK,2021,Q2,136.23,1.7666666666666666,-0.5,2021-04-01,5.59,194.44,0.0,12.78,-5400.0,0.0
DK,2021,Q3,139.81,1.9666666666666668,-0.5,2021-07-01,2.63,11.32,0.0,13.07,353.85,0.0
DK,2021,Q4,140.05,3.466666666666667,-0.5,2021-10-01,0.17,76.27,0.0,11.17,845.45,0.0
DK,2022,Q1,141.45,5.3999999999999995,-0.5,2022-01-01,1.0,55.77,0.0,9.63,800.0,0.0
DK,2022,Q2,143.96,8.233333333333333,-0.5,2022-04-01,1.77,52.47,0.0,5.67,366.04,0.0
DK,2022,Q3,144.39,10.2,0.0,2022-07-01,0.3,23.89,-100.0,3.28,418.64,-100.0
DK,2022,Q4,140.99,10.233333333333333,1.3,2022-10-01,-2.35,0.33,inf,0.67,195.19,-360.0
DK,2023,Q1,135.13,8.0,2.34,2023-01-01,-4.16,-21.82,80.0,-4.47,48.15,-568.0
DK,2023,Q2,135.67,3.633333333333333,3.17,2023-04-01,0.4,-54.58,35.47,-5.76,-55.87,-734.0
DK,2023,Q3,138.07,2.033333333333333,3.69,2023-07-01,1.77,-44.04,16.4,-4.38,-80.07,inf
DK,2023,Q4,140.26,0.0999999999999999,4.0,2023-10-01,1.59,-95.08,8.4,-0.52,-99.02,207.69
DK,2024,Q1,136.66,0.7666666666666666,4.0,2024-01-01,-2.57,666.67,0.0,1.13,-90.42,70.94
DK,2024,Q2,140.94,1.4666666666666668,3.95,2024-04-01,3.13,91.3,-1.25,3.88,-59.63,24.61
DK,2024,Q3,145.27,1.2,3.71,2024-07-01,3.07,-18.18,-6.08,5.21,-40.98,0.54
DK,2024,Q4,145.57,1.6666666666666667,3.27,2024-10-01,0.21,38.89,-11.86,3.79,1566.67,-18.25
DK,2025,Q1,148.72,1.6,2.79,2025-01-01,2.16,-4.0,-14.68,8.82,108.7,-30.25
DK,2025,Q2,151.4,1.6,2.26,2025-04-01,1.8,0.0,-19.0,7.42,9.09,-42.78
DK,2025,Q3,155.15,2.1,2.0,2025-07-01,2.48,31.25,-11.5,6.8,75.0,-46.09
EE,2005,Q1,50.59,4.533333333333333,1.0,2005-01-01,,,,,,
EE,2005,Q2,57.07,3.5666666666666664,1.0,2005-04-01,12.81,-21.32,0.0,,,
EE,2005,Q3,60.25,4.333333333333333,1.0,2005-07-01,5.57,21.5,0.0,,,
EE,2005,Q4,68.14,4.066666666666666,1.07,2005-10-01,13.1,-6.15,7.0,,,
EE,2006,Q1,77.03,4.3999999999999995,1.32,2006-01-01,13.05,8.2,23.36,52.26,-2.94,32.0
EE,2006,Q2,84.82,4.433333333333334,1.54,2006-04-01,10.11,0.76,16.67,48.62,24.3,54.0
EE,2006,Q3,90.76,4.433333333333334,1.89,2006-07-01,7.0,0.0,22.73,50.64,2.31,89.0
EE,2006,Q4,100.27,4.5,2.27,2006-10-01,10.48,1.5,20.11,47.15,10.66,112.15
EE,2007,Q1,103.53,5.066666666666666,2.55,2007-01-01,3.25,12.59,12.33,34.4,15.15,93.18
EE,2007,Q2,110.16,5.833333333333333,2.8,2007-04-01,6.4,15.13,9.8,29.88,31.58,81.82
EE,2007,Q3,107.0,6.7,3.0,2007-07-01,-2.87,14.86,7.14,17.89,51.13,58.73
EE,2007,Q4,105.46,9.233333333333333,3.0,2007-10-01,-1.44,37.81,0.0,5.18,105.19,32.16
EE,2008,Q1,102.22,11.333333333333334,3.0,2008-01-01,-3.07,22.74,0.0,-1.27,123.68,17.65
EE,2008,Q2,99.17,11.5,3.0,2008-04-01,-2.98,1.47,0.0,-9.98,97.14,7.14
EE,2008,Q3,99.04,11.033333333333331,3.23,2008-07-01,-0.13,-4.06,7.67,-7.44,64.68,7.67
EE,2008,Q4,84.74,8.700000000000001,2.79,2008-10-01,-14.44,-21.15,-13.62,-19.65,-5.78,-7.0
EE,2009,Q1,66.51,3.7,1.11,2009-01-01,-21.51,-57.47,-60.22,-34.93,-67.35,-63.0
EE,2009,Q2,61.83,0.2333333333333333,0.27,2009-04-01,-7.04,-93.69,-75.68,-37.65,-97.97,-91.0
EE,2009,Q3,57.25,-0.9333333333333332,0.25,2009-07-01,-7.41,-500.0,-7.41,-42.2,-108.46,-92.26
EE,2009,Q4,56.27,-2.033333333333333,0.25,2009-10-01,-1.71,117.86,0.0,-33.6,-123.37,-91.04
EE,2010,Q1,62.84,0.0333333333333332,0.25,2010-01-01,11.68,-101.64,0.0,-5.52,-99.1,-77.48
EE,2010,Q2,63.42,2.9,0.25,2010-04-01,0.92,8600.0,0.0,2.57,1142.86,-7.41
EE,2010,Q3,65.82,3.1,0.25,2010-07-01,3.78,6.9,0.0,14.97,-432.14,0.0
EE,2010,Q4,63.51,4.966666666666667,0.25,2010-10-01,-3.51,60.22,0.0,12.87,-344.26,0.0
EE,2011,Q1,67.03,5.233333333333333,0.25,2011-01-01,5.54,5.37,0.0,6.67,15600.0,0.0
EE,2011,Q2,68.98,5.266666666666667,0.47,2011-04-01,2.91,0.64,88.0,8.77,81.61,88.0
EE,2011,Q3,70.29,5.433333333333334,0.72,2011-07-01,1.9,3.16,53.19,6.79,75.27,188.0
EE,2011,Q4,70.98,4.3999999999999995,0.56,2011-10-01,0.98,-19.02,-22.22,11.76,-11.41,124.0
EE,2012,Q1,71.91,4.6000000000000005,0.25,2012-01-01,1.31,4.55,-55.36,7.28,-12.1,0.0
EE,2012,Q2,74.27,4.266666666666667,0.25,2012-04-01,3.28,-7.25,0.0,7.67,-18.99,-46.81
EE,2012,Q3,76.17,4.133333333333333,0.03,2012-07-01,2.56,-3.13,-88.0,8.37,-23.93,-95.83
EE,2012,Q4,75.13,3.8666666666666663,0.0,2012-10-01,-1.37,-6.45,-100.0,5.85,-12.12,-100.0
EE,2013,Q1,77.45,3.8333333333333335,0.0,2013-01-01,3.09,-0.86,,7.7,-16.67,-100.0
EE,2013,Q2,80.3,3.7,0.0,2013-04-01,3.68,-3.48,,8.12,-13.28,-100.0
EE,2013,Q3,84.6,3.4,0.0,2013-07-01,5.35,-8.11,,11.07,-17.74,-100.0
EE,2013,Q4,86.82,2.1,0.0,2013-10-01,2.62,-38.24,,15.56,-45.69,
EE,2014,Q1,91.01,1.1333333333333335,0.0,2014-01-01,4.83,-46.03,,17.51,-70.43,
EE,2014,Q2,91.98,0.5666666666666667,-0.02,2014-04-01,1.07,-50.0,-inf,14.55,-84.68,-inf
EE,2014,Q3,95.77,0.0,-0.12,2014-07-01,4.12,-100.0,500.0,13.2,-100.0,-inf
EE,2014,Q4,95.57,0.1999999999999999,-0.2,2014-10-01,-0.21,inf,66.67,10.08,-90.48,-inf
EE,2015,Q1,98.31,-0.2333333333333333,-0.2,2015-01-01,2.87,-216.67,0.0,8.02,-120.59,-inf
EE,2015,Q2,101.6,0.3999999999999999,-0.2,2015-04-01,3.35,-271.43,0.0,10.46,-29.41,900.0
EE,2015,Q3,99.63,0.0,-0.2,2015-07-01,-1.94,-100.0,0.0,4.03,,66.67
EE,2015,Q4,100.46,0.0999999999999999,-0.23,2015-10-01,0.83,inf,15.0,5.12,-50.0,15.0
EE,2016,Q1,100.32,0.3333333333333333,-0.32,2016-01-01,-0.14,233.33,39.13,2.04,-242.86,60.0
EE,2016,Q2,103.47,0.1333333333333333,-0.4,2016-04-01,3.14,-60.0,25.0,1.84,-66.67,100.0
EE,2016,Q3,106.98,1.2,-0.4,2016-07-01,3.39,800.0,0.0,7.38,inf,100.0
EE,2016,Q4,108.21,1.6,-0.4,2016-10-01,1.15,33.33,0.0,7.71,1500.0,73.91
EE,2017,Q1,108.08,3.0666666666666664,-0.4,2017-01-01,-0.12,91.67,0.0,7.74,820.0,25.0
EE,2017,Q2,108.42,3.4,-0.4,2017-04-01,0.31,10.87,0.0,4.78,2450.0,0.0
EE,2017,Q3,112.06,4.0,-0.4,2017-07-01,3.36,17.65,0.0,4.75,233.33,0.0
EE,2017,Q4,113.49,4.1000000000000005,-0.4,2017-10-01,1.28,2.5,0.0,4.88,156.25,0.0
EE,2018,Q1,115.17,3.233333333333333,-0.4,2018-01-01,1.48,-21.14,0.0,6.56,5.43,0.0
EE,2018,Q2,116.43,3.3000000000000003,-0.4,2018-04-01,1.09,2.06,0.0,7.39,-2.94,0.0
EE,2018,Q3,116.71,3.4333333333333336,-0.4,2018-07-01,0.24,4.04,0.0,4.15,-14.17,0.0
EE,2018,Q4,119.96,3.6666666666666665,-0.4,2018-10-01,2.78,6.8,0.0,5.7,-10.57,0.0
EE,2019,Q1,121.99,2.3000000000000003,-0.4,2019-01-01,1.69,-37.27,0.0,5.92,-28.87,0.0
EE,2019,Q2,123.14,2.966666666666667,-0.4,2019-04-01,0.94,28.99,0.0,5.76,-10.1,0.0
EE,2019,Q3,126.16,2.1,-0.41,2019-07-01,2.45,-29.21,2.5,8.1,-38.83,2.5
EE,2019,Q4,129.79,1.6666666666666667,-0.5,2019-10-01,2.88,-20.63,21.95,8.19,-54.55,25.0
EE,2020,Q1,135.98,1.5333333333333332,-0.5,2020-01-01,4.77,-8.0,0.0,11.47,-33.33,25.0
EE,2020,Q2,128.1,-1.4333333333333331,-0.5,2020-04-01,-5.79,-193.48,0.0,4.03,-148.31,25.0
EE,2020,Q3,131.08,-1.3,-0.5,2020-07-01,2.33,-9.3,0.0,3.9,-161.9,21.95
EE,2020,Q4,136.01,-1.2666666666666666,-0.5,2020-10-01,3.76,-2.56,0.0,4.79,-176.0,0.0
EE,2021,Q1,144.93,0.5666666666666668,-0.5,2021-01-01,6.56,-144.74,0.0,6.58,-63.04,0.0
EE,2021,Q2,148.69,2.8333333333333335,-0.5,2021-04-01,2.59,400.0,0.0,16.07,-297.67,0.0
EE,2021,Q3,153.71,5.433333333333334,-0.5,2021-07-01,3.38,91.76,0.0,17.26,-517.95,0.0
EE,2021,Q4,163.78,9.133333333333333,-0.5,2021-10-01,6.55,68.1,0.0,20.42,-821.05,0.0
EE,2022,Q1,175.37,12.466666666666669,-0.5,2022-01-01,7.08,36.5,0.0,21.0,2100.0,0.0
EE,2022,Q2,189.36,20.4,-0.5,2022-04-01,7.98,63.64,0.0,27.35,620.0,0.0
EE,2022,Q3,190.94,24.166666666666668,0.0,2022-07-01,0.83,18.46,-100.0,24.22,344.79,-100.0
EE,2022,Q4,191.38,20.466666666666665,1.3,2022-10-01,0.23,-15.31,inf,16.85,124.09,-360.0
EE,2023,Q1,191.43,17.333333333333332,2.34,2023-01-01,0.03,-15.31,80.0,9.16,39.04,-568.0
EE,2023,Q2,198.79,11.133333333333333,3.17,2023-04-01,3.84,-35.77,35.47,4.98,-45.42,-734.0
EE,2023,Q3,198.26,4.8,3.69,2023-07-01,-0.27,-56.89,16.4,3.83,-80.14,inf
EE,2023,Q4,202.4,4.466666666666666,4.0,2023-10-01,2.09,-6.94,8.4,5.76,-78.18,207.69
EE,2024,Q1,206.38,4.5,4.0,2024-01-01,1.97,0.75,0.0,7.81,-74.04,70.94
EE,2024,Q2,212.1,3.0,3.95,2024-04-01,2.77,-33.33,-1.25,6.7,-73.05,24.61
EE,2024,Q3,211.03,3.3666666666666667,3.71,2024-07-01,-0.5,12.22,-6.08,6.44,-29.86,0.54
EE,2024,Q4,209.64,4.133333333333333,3.27,2024-10-01,-0.66,22.77,-11.86,3.58,-7.46,-18.25
EE,2025,Q1,215.9,4.3999999999999995,2.79,2025-01-01,2.99,6.45,-14.68,4.61,-2.22,-30.25
EE,2025,Q2,223.74,4.733333333333333,2.26,2025-04-01,3.63,7.58,-19.0,5.49,57.78,-42.78
EE,2025,Q3,221.98,5.7,2.0,2025-07-01,-0.79,20.42,-11.5,5.19,69.31,-46.09
ES,2005,Q4,123.7,3.533333333333333,1.07,2005-10-01,,,,,,
ES,2006,Q1,128.3,4.066666666666666,1.32,2006-01-01,3.72,15.09,23.36,,,
ES,2006,Q2,133.79,4.0,1.54,2006-04-01,4.28,-1.64,16.67,,,
ES,2006,Q3,138.16,3.5666666666666664,1.89,2006-07-01,3.27,-10.83,22.73,,,
ES,2006,Q4,141.74,2.6666666666666665,2.27,2006-10-01,2.59,-25.23,20.11,14.58,-24.53,112.15
ES,2007,Q1,145.14,2.433333333333333,2.55,2007-01-01,2.4,-8.75,12.33,13.13,-40.16,93.18
ES,2007,Q2,149.29,2.433333333333333,2.8,2007-04-01,2.86,0.0,9.8,11.59,-39.17,81.82
ES,2007,Q3,150.9,2.4,3.0,2007-07-01,1.08,-1.37,7.14,9.22,-32.71,58.73
ES,2007,Q4,149.82,4.0,3.0,2007-10-01,-0.72,66.67,0.0,5.7,50.0,32.16
ES,2008,Q1,149.27,4.5,3.0,2008-01-01,-0.37,12.5,0.0,2.85,84.93,17.65
ES,2008,Q2,148.88,4.666666666666667,3.0,2008-04-01,-0.26,3.7,0.0,-0.27,91.78,7.14
ES,2008,Q3,146.51,4.933333333333334,3.23,2008-07-01,-1.59,5.71,7.67,-2.91,105.56,7.67
ES,2008,Q4,141.99,2.466666666666667,2.79,2008-10-01,-3.09,-50.0,-13.62,-5.23,-38.33,-7.0
ES,2009,Q1,138.2,0.4666666666666666,1.11,2009-01-01,-2.67,-81.08,-60.22,-7.42,-89.63,-63.0
ES,2009,Q2,137.58,-0.7000000000000001,0.27,2009-04-01,-0.45,-250.0,-75.68,-7.59,-115.0,-91.0
ES,2009,Q3,136.33,-0.9666666666666668,0.25,2009-07-01,-0.91,38.1,-7.41,-6.95,-119.59,-92.26
ES,2009,Q4,135.78,0.2333333333333333,0.25,2009-10-01,-0.4,-124.14,0.0,-4.37,-90.54,-91.04
ES,2010,Q1,134.08,1.2666666666666668,0.25,2010-01-01,-1.25,442.86,0.0,-2.98,171.43,-77.48
ES,2010,Q2,136.26,2.3333333333333335,0.25,2010-04-01,1.63,84.21,0.0,-0.96,-433.33,-7.41
ES,2010,Q3,134.01,2.066666666666667,0.25,2010-07-01,-1.65,-11.43,0.0,-1.7,-313.79,0.0
ES,2010,Q4,133.86,2.5666666666666664,0.25,2010-10-01,-0.11,24.19,0.0,-1.41,1000.0,0.0
ES,2011,Q1,129.31,3.233333333333333,0.25,2011-01-01,-3.4,25.97,0.0,-3.56,155.26,0.0
ES,2011,Q2,127.76,3.3000000000000003,0.47,2011-04-01,-1.2,2.06,88.0,-6.24,41.43,88.0
ES,2011,Q3,123.2,2.9,0.72,2011-07-01,-3.57,-12.12,53.19,-8.07,40.32,188.0
ES,2011,Q4,116.8,2.733333333333333,0.56,2011-10-01,-5.19,-5.75,-22.22,-12.74,6.49,124.0
ES,2012,Q1,110.97,1.9,0.25,2012-01-01,-4.99,-30.49,-55.36,-14.18,-41.24,0.0
ES,2012,Q2,107.37,1.9,0.25,2012-04-01,-3.24,0.0,0.0,-15.96,-42.42,-46.81
ES,2012,Q3,103.36,2.8000000000000003,0.03,2012-07-01,-3.73,47.37,-88.0,-16.1,-3.45,-95.83
ES,2012,Q4,101.91,3.1666666666666665,0.0,2012-10-01,-1.4,13.1,-100.0,-12.75,15.85,-100.0
ES,2013,Q1,96.75,2.766666666666667,0.0,2013-01-01,-5.06,-12.63,,-12.81,45.61,-100.0
ES,2013,Q2,95.98,1.8333333333333333,0.0,2013-04-01,-0.8,-33.73,,-10.61,-3.51,-100.0
ES,2013,Q3,96.72,1.3333333333333333,0.0,2013-07-01,0.77,-27.27,,-6.42,-52.38,-100.0
ES,2013,Q4,95.5,0.1999999999999999,0.0,2013-10-01,-1.26,-85.0,,-6.29,-93.68,
ES,2014,Q1,95.2,0.0666666666666666,0.0,2014-01-01,-0.31,-66.67,,-1.6,-97.59,
ES,2014,Q2,96.78,0.1666666666666666,-0.02,2014-04-01,1.66,150.0,-inf,0.83,-90.91,-inf
ES,2014,Q3,96.99,-0.3999999999999999,-0.12,2014-07-01,0.22,-340.0,500.0,0.28,-130.0,-inf
ES,2014,Q4,97.18,-0.6,-0.2,2014-10-01,0.2,50.0,66.67,1.76,-400.0,-inf
ES,2015,Q1,96.67,-1.1666666666666667,-0.2,2015-01-01,-0.52,94.44,0.0,1.54,-1850.0,-inf
ES,2015,Q2,100.67,-0.3333333333333333,-0.2,2015-04-01,4.14,-71.43,0.0,4.02,-300.0,900.0
ES,2015,Q3,101.34,-0.5333333333333333,-0.2,2015-07-01,0.67,60.0,0.0,4.48,33.33,66.67
ES,2015,Q4,101.31,-0.4666666666666667,-0.23,2015-10-01,-0.03,-12.5,15.0,4.25,-22.22,15.0
ES,2016,Q1,102.74,-0.7999999999999999,-0.32,2016-01-01,1.41,71.43,39.13,6.28,-31.43,60.0
ES,2016,Q2,104.55,-1.0666666666666669,-0.4,2016-04-01,1.76,33.33,25.0,3.85,220.0,100.0
ES,2016,Q3,105.41,-0.3333333333333333,-0.4,2016-07-01,0.82,-68.75,0.0,4.02,-37.5,100.0
ES,2016,Q4,105.78,0.7999999999999999,-0.4,2016-10-01,0.35,-340.0,0.0,4.41,-271.43,73.91
ES,2017,Q1,108.2,2.6666666666666665,-0.4,2017-01-01,2.29,233.33,0.0,5.31,-433.33,25.0
ES,2017,Q2,110.39,2.066666666666667,-0.4,2017-04-01,2.02,-22.5,0.0,5.59,-293.75,0.0
ES,2017,Q3,112.43,1.8333333333333333,-0.4,2017-07-01,1.85,-11.29,0.0,6.66,-650.0,0.0
ES,2017,Q4,113.39,1.5666666666666669,-0.4,2017-10-01,0.85,-14.55,0.0,7.19,95.83,0.0
ES,2018,Q1,114.96,1.0666666666666669,-0.4,2018-01-01,1.38,-31.91,0.0,6.25,-60.0,0.0
ES,2018,Q2,117.9,1.8333333333333333,-0.4,2018-04-01,2.56,71.87,0.0,6.8,-11.29,0.0
ES,2018,Q3,120.48,2.2666666666666666,-0.4,2018-07-01,2.19,23.64,0.0,7.16,23.64,0.0
ES,2018,Q4,120.97,1.7333333333333332,-0.4,2018-10-01,0.41,-23.53,0.0,6.68,10.64,0.0
ES,2019,Q1,122.88,1.1333333333333335,-0.4,2019-01-01,1.58,-34.62,0.0,6.89,6.25,0.0
ES,2019,Q2,124.27,1.0333333333333334,-0.4,2019-04-01,1.13,-8.82,0.0,5.4,-43.64,0.0
ES,2019,Q3,126.26,0.3999999999999999,-0.41,2019-07-01,1.6,-61.29,2.5,4.8,-82.35,2.5
ES,2019,Q4,125.44,0.5,-0.5,2019-10-01,-0.65,25.0,21.95,3.7,-71.15,25.0
ES,2020,Q1,126.92,0.7000000000000001,-0.5,2020-01-01,1.18,40.0,0.0,3.29,-38.24,25.0
ES,2020,Q2,126.98,-0.6333333333333333,-0.5,2020-04-01,0.05,-190.48,0.0,2.18,-161.29,25.0
ES,2020,Q3,128.56,-0.6333333333333333,-0.5,2020-07-01,1.24,0.0,0.0,1.82,-258.33,21.95
ES,2020,Q4,127.55,-0.7666666666666666,-0.5,2020-10-01,-0.79,21.05,0.0,1.68,-253.33,0.0
ES,2021,Q1,128.12,0.5,-0.5,2021-01-01,0.45,-165.22,0.0,0.95,-28.57,0.0
ES,2021,Q2,131.15,2.3000000000000003,-0.5,2021-04-01,2.36,360.0,0.0,3.28,-463.16,0.0
ES,2021,Q3,133.92,3.4,-0.5,2021-07-01,2.11,47.83,0.0,4.17,-636.84,0.0
ES,2021,Q4,135.58,5.833333333333333,-0.5,2021-10-01,1.24,71.57,0.0,6.3,-860.87,0.0
ES,2022,Q1,139.05,7.866666666666667,-0.5,2022-01-01,2.56,34.86,0.0,8.53,1473.33,0.0
ES,2022,Q2,141.71,8.933333333333334,-0.5,2022-04-01,1.91,13.56,0.0,8.05,288.41,0.0
ES,2022,Q3,144.15,10.066666666666666,0.0,2022-07-01,1.72,12.69,-100.0,7.64,196.08,-100.0
ES,2022,Q4,142.99,6.5,1.3,2022-10-01,-0.8,-35.43,inf,5.47,11.43,-360.0
ES,2023,Q1,143.98,5.0,2.34,2023-01-01,0.69,-23.08,80.0,3.55,-36.44,-568.0
ES,2023,Q2,146.97,2.766666666666667,3.17,2023-04-01,2.08,-44.67,35.47,3.71,-69.03,-734.0
ES,2023,Q3,150.68,2.6,3.69,2023-07-01,2.52,-6.02,16.4,4.53,-74.17,inf
ES,2023,Q4,149.13,3.3666666666666667,4.0,2023-10-01,-1.03,29.49,8.4,4.29,-48.21,207.69
ES,2024,Q1,153.18,3.233333333333333,4.0,2024-01-01,2.72,-3.96,0.0,6.39,-35.33,70.94
ES,2024,Q2,158.63,3.6,3.95,2024-04-01,3.56,11.34,-1.25,7.93,30.12,24.61
ES,2024,Q3,163.12,2.3333333333333335,3.71,2024-07-01,2.83,-35.19,-6.08,8.26,-10.26,0.54
ES,2024,Q4,166.07,2.3333333333333335,3.27,2024-10-01,1.81,0.0,-11.86,11.36,-30.69,-18.25
ES,2025,Q1,172.0,2.6666666666666665,2.79,2025-01-01,3.57,14.29,-14.68,12.29,-17.53,-30.25
ES,2025,Q2,178.89,2.1666666666666665,2.26,2025-04-01,4.01,-18.75,-19.0,12.77,-39.81,-42.78
ES,2025,Q3,184.06,2.8000000000000003,2.0,2025-07-01,2.89,29.23,-11.5,12.84,20.0,-46.09
FI,2005,Q1,73.62,0.2666666666666666,1.0,2005-01-01,,,,,,
FI,2005,Q2,75.74,0.9666666666666668,1.0,2005-04-01,2.88,262.5,0.0,,,
FI,2005,Q3,76.97,1.0333333333333334,1.0,2005-07-01,1.62,6.9,0.0,,,
